menuCode,mainCategory,subCategory,menuName,weight,foodCount
D292071,원재료,채소류,"시금치(섬초,생것)",100.0,1
D292072,원재료,채소류,"시금치(섬초,데친것)",100.0,1
D292073,원재료,채소류,쌈추(생것),100.0,1
D292074,원재료,채소류,쑥(생것),100.0,1
D292075,원재료,채소류,쑥(데친것),100.0,1
D292077,원재료,채소류,쑥갓(데친것),100.0,1
D292079,원재료,채소류,아스파라거스(생것),100.0,1
D292080,원재료,채소류,아스파라거스(데친것),100.0,1
D292081,원재료,채소류,"아스파라거스(하얀색,생것)",100.0,1
D292082,원재료,채소류,아욱(생것),100.0,1
D292083,원재료,채소류,아욱(데친것),100.0,1
D292084,원재료,채소류,양배추(찐것),100.0,1
D292085,원재료,채소류,적양배추(생것),100.0,1
D292087,원재료,채소류,자색양파,100.0,1
D292088,원재료,채소류,취청오이(생것),100.0,1
D292089,원재료,채소류,오이피클,100.0,1
D292090,원재료,채소류,죽순(생것),100.0,1
D292091,원재료,채소류,죽순(데친것),100.0,1
D292092,원재료,채소류,죽순(통조림),100.0,1
D292093,원재료,채소류,참나물(생것),100.0,1
D292094,원재료,채소류,참나물(데친것),100.0,1
D292095,원재료,채소류,청경채(생것),100.0,1
D292096,원재료,채소류,청경채(데친것),100.0,1
D292097,원재료,채소류,케일(생것),100.0,1
D292098,원재료,채소류,콜라비(생것),100.0,1
D292099,원재료,채소류,콜라비(데친것),100.0,1
D292100,원재료,채소류,흑토마토,100.0,1
D292101,원재료,채소류,토마토페이스트,100.0,1
D292102,원재료,채소류,토마토퓨레(통조림),100.0,1
D292103,원재료,채소류,파프리카(노란색),100.0,1
D292104,원재료,채소류,파프리카(빨간색),100.0,1
D292105,원재료,채소류,파프리카(주황색),100.0,1
D292107,원재료,채소류,피망(빨간색),100.0,1
D292108,원재료,채소류,피망(초록색),100.0,1
D292109,원재료,채소류,양상추(생것),100.0,1
D292111,원재료,채소류,상추쌈,269.0,7
D293001,원재료,해조류,다시마(생것),70.0,1
D293003,원재료,해조류,미역쌈,375.0,7
D301001,주류,주류,맥주,200.0,1
D301004,주류,주류,고량주,100.0,1
D301005,주류,주류,막걸리,100.0,1
D301006,주류,주류,매실주,100.0,1
D301007,주류,주류,흑맥주,100.0,1
D301008,주류,주류,보드카,100.0,1
D301009,주류,주류,복분자주,100.0,1
D301010,주류,주류,샴페인,100.0,1
D301011,주류,주류,소주,100.0,1
D301012,주류,주류,오가피주,100.0,1
D301013,주류,주류,위스키,100.0,1
D301014,주류,주류,청주,100.0,1
D301015,주류,주류,칵테일,100.0,1
D301016,주류,주류,백포도주,100.0,1
D301017,주류,주류,적포도주,100.0,1
D311001,조리가공식품류,조리가공식품류,스파게티,250.0,1
D311002,조리가공식품류,조리가공식품류,스프(소고기),300.0,1
D311003,조리가공식품류,조리가공식품류,"스프(소고기, 채소)",300.0,1
D311004,조리가공식품류,조리가공식품류,스프(양송이),300.0,1
D311005,조리가공식품류,조리가공식품류,스프(콘소메),300.0,1
D311006,조리가공식품류,조리가공식품류,스프(크림),300.0,1
D311008,조리가공식품류,조리가공식품류,즉석밥(누룽지),100.0,1
